lon,lat,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo,prob_idoneidad
-83.30000000000015,8.70000000000001,25.53390884399414,9.96622371673584,3276.0,61.24470901489258,183.0,192.0,5.5,0.21062544304417827
-83.25000000000016,8.70000000000001,25.53390884399414,9.96622371673584,3276.0,61.24470901489258,183.0,192.0,5.2,0.16441481326314109
-83.20000000000016,8.70000000000001,25.673084259033203,9.852832794189453,3273.0,62.035789489746094,181.0,182.0,5.4,0.20761721675270667
-83.15000000000016,8.70000000000001,25.438791275024414,9.824915885925293,3336.0,58.966243743896484,201.0,236.0,5.5,0.24108061013919815
-83.10000000000016,8.70000000000001,25.438791275024414,9.824915885925293,3336.0,58.966243743896484,201.0,236.0,5.5,0.24108061013919815
-83.05000000000017,8.70000000000001,24.96120834350586,9.732083320617676,3290.0,54.222862243652344,211.0,322.0,5.5,0.32145024149315843
-83.00000000000017,8.70000000000001,24.96120834350586,9.732083320617676,3290.0,54.222862243652344,211.0,322.0,5.3,0.27447044848557867
-82.95000000000017,8.70000000000001,22.740625381469727,9.857583045959473,3175.0,57.9803352355957,181.0,759.0,5.2,0.6857851803034405
-82.90000000000018,8.70000000000001,22.888166427612305,9.887999534606934,3016.0,61.21756362915039,162.0,745.0,5.3,0.6907983413531661
-82.85000000000018,8.70000000000001,22.888166427612305,9.887999534606934,3016.0,61.21756362915039,162.0,745.0,5.2,0.6515027743106029
-82.80000000000018,8.70000000000001,23.134082794189453,9.77750015258789,3132.0,59.446266174316406,180.0,695.0,5.1,0.6155787239229111
-82.75000000000018,8.70000000000001,23.134082794189453,9.77750015258789,3132.0,59.446266174316406,180.0,695.0,5.3,0.6706273539756413
-82.70000000000019,8.70000000000001,21.775875091552734,9.692083358764648,3018.0,63.641502380371094,139.0,941.0,5.3,0.8710450375750296
-82.65000000000019,8.70000000000001,20.822458267211914,9.709083557128906,3199.0,60.880775451660156,151.0,1089.0,5.4,0.9405439571431882
